"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1"
1962,42,0.941,0.913,0.971,0.319,0.766,2.4,NA,NA,NA,0.46,0.417,0.907,0.037,0.082,2.244,NA,NA,NA,0.146,0.098,1.492,0.503,0.517,0.973,NA,NA,NA,NA,NA,NA,0.536,0.554,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,44,0.892,0.946,1.061,0.373,0.749,2.006,NA,NA,NA,0.351,0.341,0.971,0.015,0.092,6.163,NA,NA,NA,0.128,0,-1,0.488,0.229,2.125,NA,NA,NA,NA,NA,NA,0.54,0.921,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,45,0.914,0.962,1.052,0.412,0.807,1.958,NA,NA,NA,0.344,0.308,0.896,0.029,0.055,1.92,NA,NA,NA,0.15,0,-1,0.412,0.479,0.862,NA,NA,NA,NA,NA,NA,0.596,0.588,1.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,47,0.93,0.918,0.987,0.337,0.768,2.277,NA,NA,NA,0.312,0.294,0.943,0.039,0.046,1.179,NA,NA,NA,0.123,0.039,3.108,0.506,0.437,1.158,NA,NA,NA,NA,NA,NA,0.535,0.608,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,48,0.95,0.95,1,0.358,0.768,2.147,NA,NA,NA,0.424,0.402,0.948,0.05,0.066,1.322,NA,NA,NA,0.187,0.108,1.733,0.469,0.481,0.974,NA,NA,NA,NA,NA,NA,0.551,0.572,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,49,0.977,0.974,0.997,0.296,0.819,2.764,NA,NA,NA,0.551,0.571,1.036,0.05,0.098,1.979,NA,NA,NA,0.264,0.036,7.267,0.458,0.692,0.662,NA,NA,NA,NA,NA,NA,0.55,0.45,1.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,51,0.955,0.959,1.004,0.374,0.781,2.089,NA,NA,NA,0.435,0.372,0.856,0.075,0.13,1.741,NA,NA,NA,0.233,0.064,3.649,0.455,0.428,1.063,NA,NA,NA,NA,NA,NA,0.554,0.615,0.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,53,0.924,0.93,1.006,0.396,0.782,1.973,NA,NA,NA,0.586,0.515,0.879,0.086,0.142,1.648,NA,NA,NA,0.267,0.206,1.294,0.449,0.388,1.157,NA,NA,NA,NA,NA,NA,0.578,0.6,0.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,54,0.949,0.899,0.948,0.267,0.606,2.271,NA,NA,NA,0.337,0.279,0.827,0.047,0.065,1.389,NA,NA,NA,0.114,0.159,0.718,0.6,0.691,0.868,NA,NA,NA,NA,NA,NA,0.438,0.309,1.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,55,0.96,0.964,1.005,0.385,0.751,1.951,NA,NA,NA,0.493,0.434,0.881,0.066,0.083,1.258,NA,NA,NA,0.202,0.049,4.134,0.456,0.54,0.845,NA,NA,NA,NA,NA,NA,0.562,0.563,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,1,0.895,0.915,1.022,0.33,0.706,2.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548,0.501,1.093,NA,NA,NA,NA,NA,NA,0.495,0.561,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,2,1,0.7,0.7,0.715,0.941,1.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,0.439,0.603,NA,NA,NA,NA,NA,NA,0.83,0.663,1.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,4,0.967,0.918,0.95,0.308,0.794,2.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491,0.747,0.657,NA,NA,NA,NA,NA,NA,0.542,0.274,1.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,5,0.951,0.91,0.957,0.302,0.732,2.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.504,1.052,NA,NA,NA,NA,NA,NA,0.506,0.529,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,6,0.928,0.925,0.997,0.379,0.775,2.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.43,1.091,NA,NA,NA,NA,NA,NA,0.564,0.646,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,8,0.944,0.921,0.975,0.375,0.787,2.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453,0.419,1.082,NA,NA,NA,NA,NA,NA,0.578,0.618,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,9,0.949,0.939,0.99,0.454,0.799,1.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423,0.419,1.009,NA,NA,NA,NA,NA,NA,0.607,0.745,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,10,0.846,0.925,1.093,0.418,0.825,1.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447,0.418,1.069,NA,NA,NA,NA,NA,NA,0.609,0.657,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,11,1,0.972,0.972,0.482,0.66,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0.513,0.75,NA,NA,NA,NA,NA,NA,0.612,0.504,1.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,12,0.947,0.933,0.985,0.339,0.702,2.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533,0.418,1.276,NA,NA,NA,NA,NA,NA,0.489,0.657,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,13,0.902,0.975,1.081,0.368,0.76,2.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477,0.45,1.058,NA,NA,NA,NA,NA,NA,0.545,0.583,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,15,0.899,0.987,1.098,0.454,0.839,1.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,0.318,1.243,NA,NA,NA,NA,NA,NA,0.597,0.7,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,16,1,0.872,0.872,0.304,0.817,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,17,0.945,0.947,1.002,0.392,0.776,1.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,0.567,0.778,NA,NA,NA,NA,NA,NA,0.584,0.501,1.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,18,0.964,0.952,0.987,0.405,0.789,1.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.342,1.285,NA,NA,NA,NA,NA,NA,0.581,0.774,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,19,0.983,0.965,0.981,0.364,0.789,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.611,0.736,NA,NA,NA,NA,NA,NA,0.565,0.497,1.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,20,0.986,0.986,0.999,0.338,0.77,2.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444,0.679,0.653,NA,NA,NA,NA,NA,NA,0.561,0.321,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,21,0.948,0.913,0.963,0.298,0.746,2.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.435,1.24,NA,NA,NA,NA,NA,NA,0.488,0.67,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,22,0.946,0.915,0.967,0.293,0.695,2.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553,0.545,1.013,NA,NA,NA,NA,NA,NA,0.457,0.534,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,23,0.962,0.925,0.962,0.406,0.754,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471,0,-1,NA,NA,NA,NA,NA,NA,0.561,1,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,24,0.926,0.917,0.99,0.408,0.819,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.516,0.814,NA,NA,NA,NA,NA,NA,0.601,0.594,1.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,25,0.959,0.951,0.992,0.434,0.784,1.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.469,0.916,NA,NA,NA,NA,NA,NA,0.593,0.603,0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,26,0.917,0.935,1.019,0.321,0.784,2.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,0.499,1,NA,NA,NA,NA,NA,NA,0.534,0.586,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,27,0.964,0.935,0.969,0.421,0.77,1.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438,0,-1,NA,NA,NA,NA,NA,NA,0.594,1,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,28,0.946,0.956,1.01,0.329,0.661,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,0.548,0.926,NA,NA,NA,NA,NA,NA,0.495,0.486,1.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,29,0.915,0.941,1.029,0.368,0.754,2.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.503,0.956,NA,NA,NA,NA,NA,NA,0.554,0.563,0.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,30,1,0.966,0.966,0.333,0.733,2.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0,-1,NA,NA,NA,NA,NA,NA,0.516,1,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,31,0.938,0.936,0.998,0.319,0.809,2.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473,0.484,0.977,NA,NA,NA,NA,NA,NA,0.559,0.516,1.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,32,1,0.932,0.932,0.251,0.708,2.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,33,0.859,0.86,1,0.452,0.819,1.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,34,0.938,0.943,1.005,0.38,0.815,2.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442,0.443,0.998,NA,NA,NA,NA,NA,NA,0.585,0.65,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,35,0.914,0.949,1.039,0.29,0.776,2.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495,1,0.495,NA,NA,NA,NA,NA,NA,0.525,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,36,0.952,0.939,0.986,0.367,0.773,2.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468,0.463,1.012,NA,NA,NA,NA,NA,NA,0.562,0.577,0.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,37,0.897,0.933,1.04,0.371,0.779,2.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.503,0.935,NA,NA,NA,NA,NA,NA,0.565,0.568,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,38,1,0.935,0.935,0.347,0.799,2.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,39,0.92,0.919,1,0.327,0.764,2.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,0.5,1.004,NA,NA,NA,NA,NA,NA,0.532,0.6,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,40,0.912,0.978,1.072,0.33,0.74,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,0.648,0.747,NA,NA,NA,NA,NA,NA,0.538,0.375,1.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,41,0.936,0.912,0.974,0.388,0.765,1.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472,0.733,0.643,NA,NA,NA,NA,NA,NA,0.572,0.459,1.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,42,0.942,0.91,0.965,0.345,0.752,2.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501,0.522,0.96,NA,NA,NA,NA,NA,NA,0.537,0.561,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,44,0.931,0.927,0.996,0.398,0.79,1.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,1,0.45,NA,NA,NA,NA,NA,NA,0.579,1,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,45,0.926,0.954,1.03,0.454,0.801,1.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402,0.449,0.895,NA,NA,NA,NA,NA,NA,0.612,0.624,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,46,1,0.958,0.958,0.433,0.776,1.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,47,0.962,0.958,0.996,0.394,0.729,1.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467,0.447,1.044,NA,NA,NA,NA,NA,NA,0.546,0.597,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
